show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average,num_seasons
219099,TV Show,All Or Nothing,Jules Katanyag,"Pauline Mendoza, Carmina Villarroel, John Estrada, Tanya Garcia, Kristofer Martin",Philippines,2021-02-22,2021,0.0,1 Seasons,"Drama, Family",tl,Unknown,84.431,0,0.0,1.0
137435,TV Show,Before The Impact,Unknown,Unknown,,2021-02-16,2021,3.5,1 Seasons,Unknown,en,PreShow to Impact Wrestling,85.553,2,3.5,1.0
124101,TV Show,Hacks,Unknown,"Jean Smart, Hannah Einbinder, Carl Clemons-Hopkins, Megan Stalter, Paul W. Downs",United States of America,2021-05-13,2021,7.521,1 Seasons,"Comedy, Drama",en,"Explore a dark mentorship that forms between Deborah Vance, a legendary Las Vegas comedian, and an entitled, outcast 25-year-old.",61.695,233,7.521,1.0
110070,TV Show,Horimiya,Unknown,"Haruka Tomatsu, Koki Uchiyama, Seiichiro Yamashita, Yurie Kozakai, Nobuhiko Okamoto",Japan,2021-01-10,2021,8.5,1 Seasons,"Animation, Comedy, Drama",ja,"A secret life is the one thing they have in common. At school, Hori is a prim and perfect social butterfly, but the truth is she's a brash homebody. Meanwhile, under a gloomy facade, Miyamura hides a gentle heart, along with piercings and tattoos. In a chance meeting, they both reveal a side they've never shown. Could this blossom into something new?",57.35,1003,8.5,1.0
84553,TV Show,Blade Runner: Black Lotus,Unknown,"Jessica Henwick, Will Yun Lee, Wes Bentley, Samira Wiley","Japan, United States of America",2021-11-14,2021,7.1,1 Seasons,"Animation, Sci-Fi & Fantasy, Action & Adventure",en,"Los Angeles 2032. A young woman wakes up with no memories, and possessing deadly skills. The only clues to her mystery are a locked data device and a tattoo of a black lotus. Putting together the pieces, she must hunt down the people responsible for her brutal and bloody past to find the truth of her lost identity.",56.706,206,7.1,1.0
132979,TV Show,Bad And Crazy,You Sun-dong,"Lee Dong-wook, Wi Ha-jun, Han Ji-eun, Cha Hak-yeon, Kang Ae-sim",South Korea,2021-12-17,2021,7.7,1 Seasons,"Action & Adventure, Crime, Drama, Sci-Fi & Fantasy",ko,"A superhero drama about Soo-yeol who has lived his whole life as a materialistic police detective, but changes into a champion for justice and fights against police corruption when a hidden persona called ""K"" awakens inside him.",53.997,79,7.7,1.0
121290,TV Show,Guido'S Deko Queen,Unknown,"Guido Maria Kretschmer, Thorsten Schorn",Germany,2021-03-17,2021,3.1,1 Seasons,Reality,de,Unknown,82.218,4,3.1,1.0
128309,TV Show,Red Shoes,Park Ki-hyun,"Choi Myung-gil, So I-hyeon, Park Yoon-jae, Jung Yoo-min, Sunwoo Jae-duk",South Korea,2021-07-05,2021,4.4,1 Seasons,"Family, Drama",ko,"The series revolves around Kim Jem Ma, a daughter who has strong desire to take revenge from her heartless mother, who left her father and sick brother in search of love and desire for her success.",56.199,5,4.4,1.0
130385,TV Show,Naked And Afraid Of Love,Unknown,"Candice Xiao Liang, Bennett Murphy, Lauren Bonner, Brittany Whitmire, Nelson Dashing Monroig",United States of America,2021-06-04,2021,6.4,1 Seasons,Reality,en,"8 single women and 8 single men -- attempt to find true love while working together to survive the elements and each other, in an unforgettable island paradise.",51.717,65,6.4,1.0
212207,TV Show,Owe My Love,Unknown,"Lovi Poe, Benjamin Alves, Ai-Ai delas Alas, Wynwyn Marquez, Jackie Lou Blanco",Philippines,2021-01-06,2021,0.0,1 Seasons,"Drama, Comedy, Family",tl,Owe My Love is the story of a financial illiterate (Sensen) and a miserly but successful doctor (Migs) whose lives unexpectedly intertwine because of the economic impact of the pandemic.,81.654,0,0.0,1.0
117706,TV Show,"The Fruit Of Evolution: Before I Knew It, My Life Had It Made",Unknown,"Hiro Shimono, Kana Hanazawa, Marina Inoue, Tetsu Inada, Yuka Nishio",Japan,2021-10-05,2021,7.5,1 Seasons,"Animation, Comedy, Sci-Fi & Fantasy",ja,"High school student Hiiragi Seiichi is bullied by his classmates for being a ""loser."" One day, his entire school is suddenly transported to a video game-like world of swords and sorcery. When he accidentally eats ""the Fruit of Evolution,"" his life as a successful ""winner"" begins.",53.772,111,7.5,1.0
154181,TV Show,Ace Troops,Unknown,"Xiao Zhan, Bai Lu, Johnny Huang, Elane Zhong, Li Youbin",China,2021-12-26,2021,6.2,1 Seasons,"Action & Adventure, War & Politics, Drama",zh,"Gao Liang and Gu Yi Ye are good friends and rivals since they joined the army. They fall in love with the same girl, Jiang Nan Zheng. However, Gu Yi Ye eventually gives up his love in the name of friendship and marries A Xiu, the daughter of their old squad leader who died in a war. As time passes, Gao Liang not only stays true to his heart but also shoulders the duties and mission of a soldier. In 2003, Gao Liang and Jiang Nan Cheng got married and formed a happy family. In 2008, Gao Liang, who returns from further studies in Russia, was transferred to be the acting brigade commander of the Blue Army because of an observation report.",51.826,11,6.2,1.0
130780,TV Show,Bigg Boss Ott,Unknown,"Anil Kapoor, Chandrika Dixit Gera, Ranvir Shorey, Shivani Kumari, Sana Makbul",India,2021-08-08,2021,6.4,1 Seasons,Reality,hi,"Sass aur Sazish, Drama aur Romance... itna over the top ke TV pe ban ho jayega! Karan Johar flags off the first-ever, the digital-only season of Bigg Boss with the bigg promise of gossip, controversies & uncensored drama. And let's just say... he's going to take it ALL #OverTheTop!",73.733,14,6.4,1.0
154105,TV Show,Lucky With You,Xuesong Liu,"Wang Likun, Johnny Huang, Cheng Cheng, Wang Ce, Jiang Long",China,2021-12-23,2021,7.5,1 Seasons,Drama,zh,"Someone has broken into Hou Jue's house. In the face of inexplicable death threats, Hou Zhirong who worries for his son's safety decides to hire security. While delivering some documents, Wu Shiyi accidentally saves Hou Zhirong and gets handpicked by him to become Hou Jue's personal bodyguard.

Hou Jue is immediately resistant to the idea of a female bodyguard intruding into his life. He makes things difficult for Wu Shiyi on purpose, yet she is not the type to easily back down. Over time, their relationship takes a turn for the better. Hou Jue's father becoming more controlling leads Hou Jue to finally leave and stand on his own. Now penniless, Hou Jue sinks into depression at the drastic change in his lifestyle. Yet to find the right person in a vast crowd is a fortune of three lifetimes.",61.901,8,7.5,1.0
135195,TV Show,The All-Round Wife,Choi Ji-young,"kim jae-in, Shim Ji-ho, Han Da-gam, Han Sang-jin, Kim Jae-in",South Korea,2021-10-04,2021,4.8,1 Seasons,"Drama, Family",ko,"A drama centered around the district of Gangnam and Seo Cho Hee, a woman who struggles to improve the quality of life with a house. It has a realistic family message that happiness is not about the house but about the family that lives in it.",59.03,4,4.8,1.0
132910,TV Show,Liu Yong Pursues The Case,Liu Guotong,"He Bing, Michelle Bai, Wang Herun, Li Naiwen, Cao Zheng",China,2021-09-01,2021,8.0,1 Seasons,"Comedy, Mystery",zh,Unknown,66.937,1,8.0,1.0
134983,TV Show,Medal Of The Republic,Unknown,Unknown,China,2021-09-26,2021,7.5,1 Seasons,Drama,zh,"An anthology about the lives of eight legendary figures in China: Yu Min, Shen Jilan, Sun Jiadong, Li Yannian, Zhang Fuqing, Yuan Longping, Huang Xuhua, and Tu Youyou.",63.777,11,7.5,1.0
157785,TV Show,Kaamnaa,Unknown,"Abhishek Rawat, Ramanithu Chaudhary, Chandni Sharma, Manav Gohil",India,2021-11-15,2021,8.0,1 Seasons,Drama,hi,"The show focuses on the emotional journey of Manav, a simple, loving and devoted husband of Akanksha and a doting father of a 6-year-old, Yatharth. Manav and Akanksha have different points of view on principles and ambition. What will happen when the successful Vaibhav Kapoor enters their lives?",50.925,1,8.0,1.0
218451,TV Show,Regal Studio Presents,Unknown,Unknown,Philippines,2021-09-11,2021,0.0,1 Seasons,Drama,tl,"'Regal Studio Presents' is a co-production between two formidable giants in show business--GMA Network and Regal Entertainment.

It is a collection of weekly specials which feature timely, feel-good stories.",77.63,0,0.0,1.0
116671,TV Show,Miss Monte-Cristo,Park Ki-ho,"Lee So-yeon, Choi Yeo-jin, Kyung Sung-hwan, Lee Sang-bo, Sunwoo Yong-nyeo",South Korea,2021-02-15,2021,6.2,1 Seasons,Drama,ko,"A suspenseful revenge drama about a woman whose life was destroyed by the friends she trusted most. After making up her mind to take revenge on those who betrayed her, she returns to reclaim the life that was stolen from her.",57.212,6,6.2,1.0
95249,TV Show,Gossip Girl,Unknown,"Jordan Alexander, Whitney Peak, Tavi Gevinson, Eli Brown, Thomas Doherty",United States of America,2021-07-08,2021,7.4,1 Seasons,"Drama, Mystery",en,"Eight years after the original website went dark, a new generation of New York private school teens are introduced to the social surveillance of Gossip Girl.",51.788,302,7.4,1.0
118958,TV Show,One Of Us Is Lying,Unknown,"Annalisa Cochrane, Chibuikem Uche, Marianly Tejada, Cooper van Grootel, Jess McLeod",United States of America,2021-10-07,2021,7.1,1 Seasons,"Drama, Mystery",en,"The story of what happens when five high schoolers walk into detention and only four make it out alive. Everyone is a suspect, and everyone has something to hide.",50.271,180,7.1,1.0
238331,TV Show,Genshin Impact Fanfiction,Teyvat Fan Association,Unknown,China,2021-02-06,2021,0.0,1 Seasons,Unknown,zh,Unknown,69.249,0,0.0,1.0
126544,TV Show,The Detectives' Adventures,Shi Hui,"Na Ying, Huang Zitao, Gao Ye, Cheng Lei, Meng Ziyi",China,2021-05-28,2021,5.2,1 Seasons,Reality,zh,"The first reality show on detective stories adapted from classic IP. Every episode is based on a classic IP drama. MCs are able to adapt and act out the classic stories in the real scenes. The detective group includes seven MCs, who are encouraged to obtain clues from the unreasonable scripts and amusing games.",54.644,4,5.2,1.0
128144,TV Show,Decisive Victory,Gao Xixi,"Tang Guoqiang, Liu Jin, Wang Wufu, Su Qing, Yu Hewei",China,2021-06-25,2021,6.0,1 Seasons,"Drama, War & Politics",zh,Unknown,64.763,2,6.0,1.0
123488,TV Show,"Welcome Home, Mone",Unknown,"Kaya Kiyohara, Seiyo Uchino, Kyoka Suzuki, Aju Makita, Tatsuya Fuji",Japan,2021-05-17,2021,7.4,1 Seasons,"Family, Drama",ja,"Born in September of 1995, Momone Nagaura lived with her parents, grandfather, and sister in Kesennuma City, Miyagi Prefecture.

After failing her college entrance exams, she went to live in Tome City with an acquaintance of her grandfather's.

Momone's life changes when she meets a popular weather forecaster from Tokyo, who teaches her how weather forecasts can predict the future. She decides to study to become a weather forecaster.",56.416,8,7.4,1.0
133727,TV Show,Acapulco,Unknown,"Eugenio Derbez, Enrique Arrizon, Raphael Alejandro, Camila Perez, Chord Overstreet",United States of America,2021-10-08,2021,7.3,1 Seasons,"Comedy, Drama",en,"In 1984, Maximo Gallardo's dream comes true when he gets the job of a lifetime at Acapulco's hottest resort, Las Colinas. But he soon realizes that working there will be far more complicated than he ever imagined.",46.729,338,7.3,1.0
129236,TV Show,I Am Solo,"Nasangwon, Nam Gyuhong","Defconn, Song Hae-na, Lee Yi-kyung, Jun Hyo-seong",South Korea,2021-07-14,2021,2.0,1 Seasons,Reality,ko,The ups and downs of dating get all too real as single men and women embark on their search for a partner worthy of love and marriage.,56.504,1,2.0,1.0
154420,TV Show,Love Actually,Unknown,"Jing Tian, Tang Yixin, Xie Nan, Pang Bo, Chunye Zhang",China,2021-12-28,2021,5.2,1 Seasons,Reality,zh,"This is a show that focuses on the brave and straightforward love of ordinary adults from late 20s to mid-40s. It concerns relationships, marriage, and a multitude of social interactions. The show will invite 12 men and women to stay under the same roof for 30 days. Some may become couples in the end while others might part ways. In the TV studio, the celebrities and the ordinary people will gather together to follow the series and share their opinions and experience about love.",57.505,3,5.2,1.0
133234,TV Show,Smoldering Tears,Ricky Davao,"Glaiza de Castro, Rayver Cruz, Claire Castro, Mike Tan, Royce Cabrera",Philippines,2021-08-02,2021,0.0,1 Seasons,Drama,tl,The story of two sisters who used to get along and love each other but will quarrel with the same man and test their sisterhood.,59.301,0,0.0,1.0
104711,TV Show,Edens Zero,Unknown,"Takuma Terashima, Mikako Komatsu, Rie Kugimiya, Hiromichi Tezuka, Shiori Izawa",Japan,2021-04-11,2021,7.7,1 Seasons,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy",ja,"Aboard the Edens Zero, a lonely boy with the ability to control gravity embarks on an adventure to meet the fabled space goddess known as Mother.",56.309,203,7.7,1.0
124394,TV Show,Power Book Iii: Raising Kanan,Unknown,"Mekai Curtis, Patina Miller, Hailey Kilgore, Antonio Ortiz, London Brown",United States of America,2021-07-18,2021,8.274,1 Seasons,"Drama, Crime",en,"Set in South Jamaica, Queens, in 1991, this prequel to ""Power"" revolves around the coming of age of Kanan Stark.",53.229,166,8.274,1.0
97513,TV Show,The Boarding School: Las Cumbres,Unknown,"Albert Salazar, Joel Bosqued, Mina El Hammani, Claudia Riera, Daniela Rubio",Spain,2021-02-19,2021,7.5,1 Seasons,"Drama, Mystery",es,"In an inaccessible place between the mountains and isolated from the world, a school is located next to an old monastery. The students are rebellious and problematic young people who live under the strict and severe discipline imposed by the center to reintegrate them into society. The surrounding forest is home to ancient legends, threats that are still valid and that will immerse them in terrifying adventures.",46.721,879,7.5,1.0
219321,TV Show,The Sisters,Monti Parungao,"Yasmien Kurdi, Thea Tolentino, Faith Da Silva, Albert Martinez, Jason Abalos",Philippines,2021-10-25,2021,0.0,1 Seasons,Drama,tl,Unknown,51.94,0,0.0,1.0
119243,TV Show,Icarly,Unknown,"Miranda Cosgrove, Jerry Trainor, Nathan Kress, Laci Mosley, Jaidyn Triplett",United States of America,2021-06-17,2021,7.7,1 Seasons,"Comedy, Family",en,"Ten years after signing off of one of TV's most iconic shows, Carly, Spencer, and Freddie are back, navigating the next chapter of their lives, facing the uncertainties of life in their twenties.",52.349,782,7.7,1.0
116725,TV Show,Vivy: Fluorite Eye'S Song,Unknown,"Atsumi Tanezaki, Jun Fukuyama",Japan,2021-04-03,2021,8.0,1 Seasons,"Animation, Drama, Sci-Fi & Fantasy, Action & Adventure",ja,"In the near future, Vivy, a diva-type A.I., went up on stage each day with hopes of putting her heart into her song. One day, the A.I. Matsumoto, who claims to have arrived from 100 years in the future, appears before Vivy with an important request...",41.503,145,8.0,1.0
131009,TV Show,Demi-Gods And Semi-Devils,Yu Rong Guang,"Tony Yang, Bai Shu, Zhang Tianyang, Janice Man, Su Qing",China,2021-08-14,2021,8.6,1 Seasons,"Sci-Fi & Fantasy, Drama",zh,Demi-Gods and Semi-Devils is a Chinese television series adapted from Louis Cha's novel of the same title. It was first aired in China on CCTV on 22 December 2003.,57.454,8,8.6,1.0
135340,TV Show,Happiness,An Gil-ho,"Han Hyo-joo, Park Hyung-sik, Jo Woo-jin, Lee Jun-hyeok, Park Joo-hee",South Korea,2021-11-05,2021,8.1,1 Seasons,"Drama, Mystery, Sci-Fi & Fantasy",ko,"A new type of deadly virus spread throughout the city, and the apartment where has different social classes of people is sealed off. With the fear of the virus, and the conflicts of the different classes, the residents have to spend and survive in the new habitation.",40.216,493,8.1,1.0
219319,TV Show,I Left My Heart In Sorsogon,Mark Sicat Dela Cruz,"Heart Evangelista, Richard Yap, Paolo Contis, Kyline Alcantara, Mavy Legaspi",Philippines,2021-11-15,2021,0.0,1 Seasons,Drama,tl,Unknown,60.709,0,0.0,1.0
90701,TV Show,Storm Eye,Sha Jin,"Yang Mi, Vin Zhang, Liu Ruilin, Dai Si, Wang Xiao",China,2021-02-23,2021,6.0,1 Seasons,"Drama, Crime, Mystery",zh,"A story about a team of agents is told from the perspective of An Jing and Ma Shang. Showing no fear in their mission to uphold justice, these officers work hard to protect national interests.",45.986,3,6.0,1.0
229925,TV Show,Idol Human Theater,Unknown,Unknown,South Korea,2021-07-24,2021,0.0,1 Seasons,Reality,ko,Docucomedy of your favorite Idol's life. No script but a lot of wits.,51.747,0,0.0,1.0
153606,TV Show,Enemy,Lenseng Lou,"Guo Jingfei, Tan Zhuo, Yan Bingyan, Ning Li, Sun Jiayu",China,2021-12-16,2021,8.5,1 Seasons,"Drama, Mystery, Crime",zh,"Spy couple live in their midlife crisis and are controlled by higher authorities based oversea. National security agency is chasing them and higher authorities is pushing them, where can the struggling couple go?",45.679,8,8.5,1.0
153720,TV Show,The Weakest Link,Unknown,Romesh Ranganathan,United Kingdom,2021-12-18,2021,6.0,1 Seasons,Reality,en,Romesh Ranganathan takes charge of the back-stabbing big money game show. Can the contestants create a chain of answers and avoid the boot?,45.699,5,6.0,1.0
110948,TV Show,The Snoopy Show,Unknown,"Ethan Pugiotto, Terry McGurrin, Rob Tinkler, Christian Dal Dosso, Isabella Leo","Canada, United States of America",2021-02-05,2021,7.7,1 Seasons,Animation,en,"The world's most iconic dog is ready for his close-up. Dive into new adventures with the happy-dancing, high-flying, big-dreaming beagle, who's joined by best friend Woodstock and rest of the Peanuts gang.",67.649,149,7.7,1.0
116041,TV Show,Love (Ft. Marriage And Divorce),Oh Sang-won,"Sung Hoon, Lee Ga-ryeong, Lee Tae-gon, Park Joo-mi, Jeon No-min",South Korea,2021-01-23,2021,6.8,1 Seasons,Drama,ko,"Everything comes unraveling for three successful women who work on a radio show as twists, turns and troubles plague their seemingly happy marriages.",50.407,18,6.8,1.0
132902,TV Show,Hlf8,Unknown,Unknown,Netherlands,2021-09-06,2021,0.0,1 Seasons,Talk,nl,Unknown,50.085,0,0.0,1.0
154215,TV Show,The Flash Band,Jiaju Fan,"Yugang Li, Jam Hsiao, Ayal Komod, Laure Shang, Yadong Zhang",China,2021-12-25,2021,0.0,1 Seasons,Reality,zh,"In the program, the musicians participated in the festival in the form of a band. During the process, they continued to run in and reorganize, and collided with music works that broke through the classics, and finally formed a shining band.",49.199,0,0.0,1.0
120112,TV Show,Mehndi Hai Rachne Waali,Unknown,Sai Ketan Rao,India,2021-02-15,2021,10.0,1 Seasons,"Drama, Soap",hi,"The widow Pallavi is all about the family, while the lonely Raghav, a business mogul, is all about the money. One day these opposites collide.",54.218,1,10.0,1.0
139657,TV Show,Bade Achhe Lagte Hain 2,Unknown,"Nakuul Mehta, Disha Parmar, Shubhaavi Choksey, Krushag Ghuge",India,2021-08-30,2021,9.0,1 Seasons,Drama,hi,Reboot of Bade Achhe Lagte Hain (2011). It once again deals with how two unlikely people get married and find love over time.,44.973,2,9.0,1.0
95487,TV Show,Court Lady,Bai Yunmo,"Li Yitong, Xu Kai, Li Zefeng, Wu Jiayi, Tan Jianci",China,2021-04-15,2021,6.7,1 Seasons,"Action & Adventure, Comedy, Drama",zh,"Cheng Chumo, once a shiftless young man, transforms his life after falling for Fu Rou, a diligent merchant's daughter. To win her heart, Chumo dedicates himself to studying and eventually decides to serve his country by leading a campaign against coastal pirates. Meanwhile, Fu Rou becomes a court-weaving official through a series of events, complicating their secret meetings. As she uncovers dark secrets and a dangerous plot, Fu Rou and Chumo must use their wits and skills to overcome their challenges together.",33.095,7,6.7,1.0
130467,TV Show,Threesome,Unknown,Unknown,Sweden,2021-08-29,2021,6.58,1 Seasons,Drama,sv,"David and Siri are a young couple living in London. During a night out, they meet Camille and a flirtatious game arises where the boundaries are gradually dissolved. In an act of drunken curiosity, they have a threesome.",51.436,25,6.58,1.0
115639,TV Show,Bump,Unknown,"Nathalie Morris, Claudia Karvan, Carlos Sanson Jr., Angus Sampson, Paula Garcia",Australia,2021-01-01,2021,7.3,1 Seasons,"Drama, Comedy",en,"An unexpected pregnancy complicates the lives of two families. The series centers around Oly, an ambitious and high-achieving teenage girl who has a surprise baby.",51.398,18,7.3,1.0
104699,TV Show,Shaman King,Unknown,"Yoko Hikasa, Katsuyuki Konishi, Minami Takayama, Megumi Hayashibara, Inuko Inuyama",Japan,2021-04-01,2021,8.2,1 Seasons,"Animation, Comedy, Sci-Fi & Fantasy, Action & Adventure",ja,"Medium Yoh Asakura enters a battle tournament held every 500 years, competing with other shamans in a bid to become the all-powerful Shaman King.",56.763,289,8.2,1.0
123525,TV Show,The Faraway Paladin,Unknown,"Shoya Chiba, Ayumu Murase, Go Shinomiya, Kenji Nomura, Kenichirou Matsuda","China, Japan",2021-10-09,2021,7.041,1 Seasons,"Animation, Action & Adventure, Sci-Fi & Fantasy",ja,"In a city of the dead, long since ruined and far from human civilization, lives a single human child. His name is Will, and he's being raised by three undead: the hearty skeletal warrior, Blood; the graceful mummified priestess, Mary; and the crotchety spectral sorcerer, Gus. The three pour love into the boy, and teach him all they know. But one day, Will starts to wonder: ""Who am I?"" Will must unravel the mysteries of this faraway dead man's land, and unearth the secret pasts of the undead. He must learn the love and mercy of the good gods, and the bigotry and madness of the bad. And when he knows it all, the boy will take his first step on the path to becoming a Paladin.",32.793,61,7.041,1.0
256609,TV Show,"Dankie, Lottoland",Unknown,Unknown,,2021-04-03,2021,8.0,1 Seasons,Reality,af,"The aim of Dankie, Lottoland is to identify individuals and charities in need, so that Lottoland South Africa can intervene, roll up its sleeves and support and assist them. Through this popular television series, 13 charities (or vulnerable individuals) also gain the opportunity for national exposure on television, with a view to gaining further support from the public in the future.",53.479,1,8.0,1.0
124817,TV Show,Faith Makes Great,Fu Dongyu,Unknown,China,2021-05-04,2021,7.3,1 Seasons,Drama,zh,Unknown,38.715,3,7.3,1.0
119892,TV Show,Aapki Nazron Ne Samjha,Unknown,"Vijayendra Kumeria, Narayani Shastri, Pankit Thakker, Sucheta Khanna, Ayaz Ahmed",,2021-03-02,2021,10.0,1 Seasons,Unknown,en,"A beautiful love story of two individuals, Darsh and Nandini. Darsh is a young, physically challenged man. Although deprived of his sense of vision, Darsh has a heart of gold and never lets his disability hinder or affect others. Elsewhere, Nandini is a compassionate and empathetic young lady. The story takes a turn when Nandini gets married to Darsh and love blossoms between them.",63.532,1,10.0,1.0
111141,TV Show,Maid,Unknown,"Margaret Qualley, Nick Robinson, Andie MacDowell, Rylea Nevaeh Whittet","Canada, United States of America",2021-09-30,2021,7.9,1 Seasons,Drama,en,"After fleeing an abusive relationship, a young mother finds a job cleaning houses as she fights to provide for her child and build them a better future.",46.301,721,7.9,1.0
130099,TV Show,See You Again,Unknown,"Anson Hu, Huang Chi-Chung, Yifei Shen, Jiang Yilei, Patty Hou",China,2021-07-28,2021,8.1,1 Seasons,Reality,zh,Unknown,41.111,7,8.1,1.0
123565,TV Show,Ishk Par Zor Nahi,Unknown,"Akshita Mudgal, Param Singh, Rajat Verma, Jaswinder Gardner, Abha Parmar",India,2021-03-15,2021,7.0,1 Seasons,Drama,hi,"Ishk Par Zor Nahi is an Indian television drama series is premiered on 15 March 2021 on Sony TV. Produced by Gul Khan and Karishma Jain under 4 Lions Films, it stars Param Singh and Akshita Mudgal.",47.797,1,7.0,1.0
133297,TV Show,Khalid & Sophie,Unknown,"Khalid Kasem, Sophie Hilbrand",,2021-08-30,2021,0.0,1 Seasons,Talk,nl,"Daily talk show hosted alternately by Khalid Kasem and Sophie Hilbrand. They discuss social themes with stakeholders and receive current guests from politics, sports, music, culture and entertainment.",46.215,0,0.0,1.0
97173,TV Show,Behind Her Eyes,Unknown,"Simona Brown, Eve Hewson, Tom Bateman, Robert Aramayo, Tyler Howitt","United Kingdom, United States of America",2021-02-17,2021,7.362,1 Seasons,Drama,en,A single mother enters a world of twisted mind games when she begins an affair with her psychiatrist boss while secretly befriending his mysterious wife.,43.708,562,7.362,1.0
122123,TV Show,No Boundary,Steve Cheng Wai-Man,"Zhang Yishang, Darren Chen, Wang Yifei, Gu Zicheng, Yang Ze",China,2021-03-30,2021,6.9,1 Seasons,Drama,zh,"During the Song Dynasty, Bao Longtu, who governs Kaifeng, became the new Bao Qing Tian. Duan Mucui descends to the mortal realm and establishes her own sect with the intent to vanquish demonic forces that seek to harm humans. The 4th-rank imperial guard Zhan Zhao receives orders to assist Duan Mucui, thus beginning their journey against ghosts in the pugilistic world.",38.157,8,6.9,1.0
133306,TV Show,Gunma Chan,Unknown,Unknown,Japan,2021-10-03,2021,2.0,1 Seasons,"Animation, Kids, Family",ja,"In the world of hiragana-spelt Gunma lives a host of many strange inhabitants. Among them is Gunma-chan, a kid with a magical power that can soothe those around him and stop disputes that arise. With his friends, Aoma and Mimi, he adventures around Gunma and encounters many different people and tribes.",43.445,1,2.0,1.0
137640,TV Show,Bloody Game,Unknown,"Xitsuh, Jang Dong-min, Hong Jin-ho, Kim Kyung-ran, MJ Kim",South Korea,2021-11-01,2021,6.0,1 Seasons,"Reality, Mystery",ko,"Ten players, 300 million KRW prize money! The last survivor of the game will take the money. Contestants from diverse backgrounds compete for survival in this brutal game, in which whatever means necessary are allowed. You can enjoy the complicated mind games as the contestants do politics, tell lies, design plots, or anything that can help them survive.",38.734,3,6.0,1.0
226755,TV Show,Monster Puppet Show Godziban,Hideyuki Kobayashi,"Yumiko Takahashi, Hideyuki Kobayashi",Japan,2021-08-20,2021,0.0,1 Seasons,"Family, Kids, Comedy",ja,"Godzilla-kun spends time with his brothers Minilla and Little Godzilla and a girl befriends Shin Godzilla's second evolution, all while Hedoji and his grandson Hedochi trek through a seemingly endless wasteland. An entry for GEMSTONE's Creators Audition, a collaborative project between Toho Co., Ltd. and AlphaBoat in which Japanese artists and filmmakers competed in a challenge to create new works inspired by the Godzilla series. This short would be chosen as one of the winners, serving as a pilot to the Godziban web-series.",35.134,0,0.0,1.0
126035,TV Show,"Nevertheless,",Kim Ga-ram,"Han So-hee, Song Kang, Chae Jong-hyeop, Lee Yul-eum, Yang Hye-ji",South Korea,2021-06-19,2021,7.4,1 Seasons,Drama,ko,The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.,40.566,176,7.4,1.0
117987,TV Show,You Are My Hero,Zhang Tong,"Ma Sichun, Bai Jingting, Wang Yang, Jiang Peiyao, Chen Hao",China,2021-03-11,2021,7.9,1 Seasons,Drama,zh,"A story that follows Mi Ka, a new resident at the hospital who meets special ops agent Xing Kelei during an emergency rescue training organized by the SWAT team.",43.303,126,7.9,1.0
117057,TV Show,Wer Stiehlt Mir Die Show?,Unknown,Joko Winterscheidt,Germany,2021-01-05,2021,7.9,1 Seasons,Family,de,Three celebrities and a wildcard candidate quiz their way through this show to win the ultimate prize: the show itself.,26.128,7,7.9,1.0
136891,TV Show,People'S Property,"Liu Haibo, Shen Yan","Jin Dong, Yan Ni, Huang Zhizhong, Chen Xiao, Qin Lan",China,2021-10-21,2021,6.5,1 Seasons,"Drama, Crime",zh,"Zhongfu Group, a large state-owned enterprise with a magnificent history of 80 years in Jingzhou, was in trouble during the transition period, and the existing market changed. Factors, there are also serious corruption issues that cannot be ignored. An unexpected explosion exploded the bizarre disappearance of 500 million funds, gradually exposing all kinds of sharp and complicated contradictions. Senior party and government officials, business executives, all walks of life, the underprivileged groups, all kinds of life-like characters.",40.587,2,6.5,1.0
115004,TV Show,Mare Of Easttown,Unknown,"Kate Winslet, Jean Smart, Julianne Nicholson, Angourie Rice, Evan Peters","United Kingdom, United States of America",2021-04-18,2021,8.214,1 Seasons,"Drama, Mystery, Crime",en,A detective in a small Pennsylvania town investigates a local murder while trying to keep her life from falling apart.,42.766,1387,8.214,1.0
118924,TV Show,Marvel Studios Assembled,Unknown,Unknown,United States of America,2021-03-12,2021,7.2,1 Seasons,Documentary,en,"Go behind the scenes of the shows and movies of the Marvel Cinematic Universe, following the filmmakers, cast and crew, and Marvel heroes every step of the way.",40.766,205,7.2,1.0
121870,TV Show,No Doubt In Us,Unknown,"Xu Jiaqi, Ajie, Su Shangqing, Li Shimeng, Titus Jin",China,2021-04-21,2021,6.1,1 Seasons,"Animation, Comedy",zh,"When an emperor accidentally switches bodies with his empress, the two must deal with the awkward fallouts as they learn to accept each other.",50.109,11,6.1,1.0
132559,TV Show,The Croods: Family Tree,Unknown,"Kiff VandenHeuvel, Ally Dixon, Darin Brooks, Amy Landecker, Artemis Pebdani",United States of America,2021-09-23,2021,7.2,1 Seasons,"Animation, Family, Action & Adventure, Comedy",en,"Two very different families join forces to create a new community, an us-against-the-world, cave person co-op on the most amazing farm in the history of prehistory!",45.019,739,7.2,1.0
